Sample X	Sample Y	Sample Z	Sample Theta	CCD Theta	Higher Order Suppressor	Horizontal Exit Slit Size	Beamline Energy
8.767	-1.5843	-0.2389	15.53	32	7.5	150	270	0.001
8.767	-1.5851	-0.2387	15.78	32.5	7.5	150	270	0.001
8.767	-1.5858	-0.2385	16.03	33	7.5	150	270	0.001
8.767	-1.5865	-0.2383	16.28	33.5	7.5	150	270	0.001
8.767	-1.5872	-0.2381	16.53	34	7.5	150	270	0.001
8.767	-1.5879	-0.2379	16.78	34.5	7.5	150	270	0.001
8.767	-1.5886	-0.2377	17.03	35	7.5	150	270	0.001
8.767	-1.5893	-0.2374	17.28	35.5	7.5	150	270	0.001
8.767	-1.59	-0.2372	17.53	36	7.5	150	270	0.001
8.767	-1.5906	-0.237	17.78	36.5	7.5	150	270	0.001
8.767	-1.5913	-0.2368	18.03	37	7.5	150	270	0.001
8.767	-1.592	-0.2365	18.28	37.5	7.5	150	270	0.001
8.767	-1.5927	-0.2363	18.53	38	7.5	150	270	0.001
8.767	-1.5934	-0.2361	18.78	38.5	7.5	150	270	0.001
8.767	-1.5941	-0.2358	19.03	39	7.5	150	270	0.001
8.767	-1.5948	-0.2356	19.28	39.5	7.5	150	270	0.001
8.767	-1.5955	-0.2354	19.53	40	7.5	150	270	0.001
8.767	-1.5934	-0.2361	18.78	38.5	7.5	150	270	0.05
8.767	-1.5934	-0.2361	18.78	38.5	7.5	150	270	0.05
8.767	-1.5934	-0.2361	18.78	38.5	7.5	150	270	0.05
8.767	-1.5934	-0.2361	18.78	38.5	7.5	150	270	0.05
8.767	-1.5934	-0.2361	18.78	38.5	7.5	150	270	0.05
8.767	-1.5934	-0.2361	18.78	38.5	7.5	150	270	0.05
8.767	-1.5941	-0.2358	19.03	39	7.5	150	270	0.05
8.767	-1.5948	-0.2356	19.28	39.5	7.5	150	270	0.05
8.767	-1.5955	-0.2354	19.53	40	7.5	150	270	0.05
8.767	-1.5962	-0.2351	19.7932	40.5263	7.5	150	270	0.05
8.767	-1.5969	-0.2348	20.0563	41.0526	7.5	150	270	0.05
8.767	-1.5977	-0.2346	20.3195	41.5789	7.5	150	270	0.05
8.767	-1.5984	-0.2343	20.5826	42.1053	7.5	150	270	0.05
8.767	-1.5991	-0.234	20.8458	42.6316	7.5	150	270	0.05
8.767	-1.5998	-0.2338	21.1089	43.1579	7.5	150	270	0.05
8.767	-1.6005	-0.2335	21.3721	43.6842	7.5	150	270	0.05
8.767	-1.6013	-0.2332	21.6353	44.2105	7.5	150	270	0.05
8.767	-1.602	-0.2329	21.8984	44.7368	7.5	150	270	0.05
8.767	-1.6027	-0.2326	22.1616	45.2632	7.5	150	270	0.05
8.767	-1.6034	-0.2323	22.4247	45.7895	7.5	150	270	0.05
8.767	-1.6041	-0.232	22.6879	46.3158	7.5	150	270	0.05
8.767	-1.6048	-0.2317	22.9511	46.8421	7.5	150	270	0.05
8.767	-1.6055	-0.2314	23.2142	47.3684	7.5	150	270	0.05
8.767	-1.6062	-0.2311	23.4774	47.8947	7.5	150	270	0.05
8.767	-1.6069	-0.2308	23.7405	48.4211	7.5	150	270	0.05
8.767	-1.6076	-0.2305	24.0037	48.9474	7.5	150	270	0.05
8.767	-1.6083	-0.2302	24.2668	49.4737	7.5	150	270	0.05
8.767	-1.609	-0.2299	24.53	50	7.5	150	270	0.05
8.767	-1.6069	-0.2308	23.7405	48.4211	7.5	150	270	0.1
8.767	-1.6069	-0.2308	23.7405	48.4211	7.5	150	270	0.1
8.767	-1.6069	-0.2308	23.7405	48.4211	7.5	150	270	0.1
8.767	-1.6069	-0.2308	23.7405	48.4211	7.5	150	270	0.1
8.767	-1.6069	-0.2308	23.7405	48.4211	7.5	150	270	0.1
8.767	-1.6069	-0.2308	23.7405	48.4211	7.5	150	270	0.1
8.767	-1.6076	-0.2305	24.0037	48.9474	7.5	150	270	0.1
8.767	-1.6083	-0.2302	24.2668	49.4737	7.5	150	270	0.1
8.767	-1.609	-0.2299	24.53	50	7.5	150	270	0.1
8.767	-1.6097	-0.2296	24.7932	50.5263	7.5	150	270	0.1
8.767	-1.6104	-0.2292	25.0563	51.0526	7.5	150	270	0.1
8.767	-1.6111	-0.2289	25.3195	51.5789	7.5	150	270	0.1
8.767	-1.6118	-0.2286	25.5826	52.1053	7.5	150	270	0.1
8.767	-1.6125	-0.2282	25.8458	52.6316	7.5	150	270	0.1
8.767	-1.6132	-0.2279	26.1089	53.1579	7.5	150	270	0.1
8.767	-1.6139	-0.2276	26.3721	53.6842	7.5	150	270	0.1
8.767	-1.6146	-0.2272	26.6353	54.2105	7.5	150	270	0.1
8.767	-1.6153	-0.2269	26.8984	54.7368	7.5	150	270	0.1
8.767	-1.616	-0.2265	27.1616	55.2632	7.5	150	270	0.1
8.767	-1.6166	-0.2262	27.4247	55.7895	7.5	150	270	0.1
8.767	-1.6173	-0.2258	27.6879	56.3158	7.5	150	270	0.1
8.767	-1.618	-0.2255	27.9511	56.8421	7.5	150	270	0.1
8.767	-1.6187	-0.2251	28.2142	57.3684	7.5	150	270	0.1
8.767	-1.6194	-0.2247	28.4774	57.8947	7.5	150	270	0.1
8.767	-1.62	-0.2244	28.7405	58.4211	7.5	150	270	0.1
8.767	-1.6207	-0.224	29.0037	58.9474	7.5	150	270	0.1
8.767	-1.6214	-0.2236	29.2668	59.4737	7.5	150	270	0.1
8.767	-1.6221	-0.2232	29.53	60	7.5	150	270	0.1
8.767	-1.62	-0.2244	28.7405	58.4211	7.5	150	270	0.2
8.767	-1.62	-0.2244	28.7405	58.4211	7.5	150	270	0.2
8.767	-1.62	-0.2244	28.7405	58.4211	7.5	150	270	0.2
8.767	-1.62	-0.2244	28.7405	58.4211	7.5	150	270	0.2
8.767	-1.62	-0.2244	28.7405	58.4211	7.5	150	270	0.2
8.767	-1.62	-0.2244	28.7405	58.4211	7.5	150	270	0.2
8.767	-1.6207	-0.224	29.0037	58.9474	7.5	150	270	0.2
8.767	-1.6214	-0.2236	29.2668	59.4737	7.5	150	270	0.2
8.767	-1.6221	-0.2232	29.53	60	7.5	150	270	0.2
8.767	-1.6228	-0.2228	29.8157	60.5714	7.5	150	270	0.2
8.767	-1.6235	-0.2224	30.1014	61.1429	7.5	150	270	0.2
8.767	-1.6242	-0.222	30.3871	61.7143	7.5	150	270	0.2
8.767	-1.6249	-0.2216	30.6729	62.2857	7.5	150	270	0.2
8.767	-1.6257	-0.2211	30.9586	62.8571	7.5	150	270	0.2
8.767	-1.6264	-0.2207	31.2443	63.4286	7.5	150	270	0.2
8.767	-1.6271	-0.2203	31.53	64	7.5	150	270	0.2
8.767	-1.6278	-0.2198	31.8157	64.5714	7.5	150	270	0.2
8.767	-1.6285	-0.2194	32.1014	65.1429	7.5	150	270	0.2
8.767	-1.6292	-0.2189	32.3871	65.7143	7.5	150	270	0.2
8.767	-1.6299	-0.2185	32.6729	66.2857	7.5	150	270	0.2
8.767	-1.6306	-0.218	32.9586	66.8571	7.5	150	270	0.2
8.767	-1.6313	-0.2176	33.2443	67.4286	7.5	150	270	0.2
8.767	-1.632	-0.2171	33.53	68	7.5	150	270	0.2
8.767	-1.6327	-0.2167	33.8157	68.5714	7.5	150	270	0.2
8.767	-1.6334	-0.2162	34.1014	69.1429	7.5	150	270	0.2
8.767	-1.6341	-0.2157	34.3871	69.7143	7.5	150	270	0.2
8.767	-1.6348	-0.2153	34.6729	70.2857	7.5	150	270	0.2
8.767	-1.6355	-0.2148	34.9586	70.8571	7.5	150	270	0.2
8.767	-1.6362	-0.2143	35.2443	71.4286	7.5	150	270	0.2
8.767	-1.6368	-0.2138	35.53	72	7.5	150	270	0.2
8.767	-1.6375	-0.2133	35.8157	72.5714	7.5	150	270	0.2
8.767	-1.6382	-0.2128	36.1014	73.1429	7.5	150	270	0.2
8.767	-1.6389	-0.2123	36.3871	73.7143	7.5	150	270	0.2
8.767	-1.6395	-0.2118	36.6729	74.2857	7.5	150	270	0.2
8.767	-1.6402	-0.2113	36.9586	74.8571	7.5	150	270	0.2
8.767	-1.6409	-0.2108	37.2443	75.4286	7.5	150	270	0.2
8.767	-1.6415	-0.2103	37.53	76	7.5	150	270	0.2
8.767	-1.6422	-0.2098	37.8157	76.5714	7.5	150	270	0.2
8.767	-1.6429	-0.2093	38.1014	77.1429	7.5	150	270	0.2
8.767	-1.6435	-0.2088	38.3871	77.7143	7.5	150	270	0.2
8.767	-1.6442	-0.2083	38.6729	78.2857	7.5	150	270	0.2
8.767	-1.6448	-0.2077	38.9586	78.8571	7.5	150	270	0.2
8.767	-1.6455	-0.2072	39.2443	79.4286	7.5	150	270	0.2
8.767	-1.6461	-0.2067	39.53	80	7.5	150	270	0.2
8.767	-1.6442	-0.2083	38.6729	78.2857	7.5	150	270	0.5
8.767	-1.6442	-0.2083	38.6729	78.2857	7.5	150	270	0.5
8.767	-1.6442	-0.2083	38.6729	78.2857	7.5	150	270	0.5
8.767	-1.6442	-0.2083	38.6729	78.2857	7.5	150	270	0.5
8.767	-1.6442	-0.2083	38.6729	78.2857	7.5	150	270	0.5
8.767	-1.6442	-0.2083	38.6729	78.2857	7.5	150	270	0.5
8.767	-1.6448	-0.2077	38.9586	78.8571	7.5	150	270	0.5
8.767	-1.6455	-0.2072	39.2443	79.4286	7.5	150	270	0.5
8.767	-1.6461	-0.2067	39.53	80	7.5	150	270	0.5
8.767	-1.6469	-0.206	39.8936	80.7273	7.5	150	270	0.5
8.767	-1.6477	-0.2053	40.2573	81.4545	7.5	150	270	0.5
8.767	-1.6486	-0.2046	40.6209	82.1818	7.5	150	270	0.5
8.767	-1.6494	-0.2039	40.9845	82.9091	7.5	150	270	0.5
8.767	-1.6502	-0.2032	41.3482	83.6364	7.5	150	270	0.5
8.767	-1.651	-0.2025	41.7118	84.3636	7.5	150	270	0.5
8.767	-1.6517	-0.2018	42.0755	85.0909	7.5	150	270	0.5
8.767	-1.6525	-0.2011	42.4391	85.8182	7.5	150	270	0.5
8.767	-1.6533	-0.2004	42.8027	86.5455	7.5	150	270	0.5
8.767	-1.6541	-0.1997	43.1664	87.2727	7.5	150	270	0.5
8.767	-1.6549	-0.1989	43.53	88	7.5	150	270	0.5
8.767	-1.6556	-0.1982	43.8936	88.7273	7.5	150	270	0.5
8.767	-1.6564	-0.1975	44.2573	89.4545	7.5	150	270	0.5
8.767	-1.6572	-0.1967	44.6209	90.1818	7.5	150	270	0.5
8.767	-1.6579	-0.196	44.9845	90.9091	7.5	150	270	0.5
8.767	-1.6587	-0.1952	45.3482	91.6364	7.5	150	270	0.5
8.767	-1.6594	-0.1945	45.7118	92.3636	7.5	150	270	0.5
8.767	-1.6601	-0.1937	46.0755	93.0909	7.5	150	270	0.5
8.767	-1.6609	-0.1929	46.4391	93.8182	7.5	150	270	0.5
8.767	-1.6616	-0.1922	46.8027	94.5455	7.5	150	270	0.5
8.767	-1.6623	-0.1914	47.1664	95.2727	7.5	150	270	0.5
8.767	-1.6631	-0.1906	47.53	96	7.5	150	270	0.5
8.767	-1.6638	-0.1898	47.8936	96.7273	7.5	150	270	0.5
8.767	-1.6645	-0.189	48.2573	97.4545	7.5	150	270	0.5
8.767	-1.6652	-0.1882	48.6209	98.1818	7.5	150	270	0.5
8.767	-1.6659	-0.1874	48.9845	98.9091	7.5	150	270	0.5
8.767	-1.6666	-0.1866	49.3482	99.6364	7.5	150	270	0.5
8.767	-1.6673	-0.1858	49.7118	100.3636	7.5	150	270	0.5
8.767	-1.668	-0.185	50.0755	101.0909	7.5	150	270	0.5
8.767	-1.6686	-0.1842	50.4391	101.8182	7.5	150	270	0.5
8.767	-1.6693	-0.1834	50.8027	102.5455	7.5	150	270	0.5
8.767	-1.67	-0.1825	51.1664	103.2727	7.5	150	270	0.5
8.767	-1.6706	-0.1817	51.53	104	7.5	150	270	0.5
8.767	-1.6713	-0.1809	51.8936	104.7273	7.5	150	270	0.5
8.767	-1.672	-0.18	52.2573	105.4545	7.5	150	270	0.5
8.767	-1.6726	-0.1792	52.6209	106.1818	7.5	150	270	0.5
8.767	-1.6732	-0.1783	52.9845	106.9091	7.5	150	270	0.5
8.767	-1.6739	-0.1775	53.3482	107.6364	7.5	150	270	0.5
8.767	-1.6745	-0.1766	53.7118	108.3636	7.5	150	270	0.5
8.767	-1.6751	-0.1758	54.0755	109.0909	7.5	150	270	0.5
8.767	-1.6758	-0.1749	54.4391	109.8182	7.5	150	270	0.5
8.767	-1.6764	-0.174	54.8027	110.5455	7.5	150	270	0.5
8.767	-1.677	-0.1732	55.1664	111.2727	7.5	150	270	0.5
8.767	-1.6776	-0.1723	55.53	112	7.5	150	270	0.5
8.767	-1.6782	-0.1714	55.8936	112.7273	7.5	150	270	0.5
8.767	-1.6788	-0.1705	56.2573	113.4545	7.5	150	270	0.5
8.767	-1.6794	-0.1697	56.6209	114.1818	7.5	150	270	0.5
8.767	-1.68	-0.1688	56.9845	114.9091	7.5	150	270	0.5
8.767	-1.6805	-0.1679	57.3482	115.6364	7.5	150	270	0.5
8.767	-1.6811	-0.167	57.7118	116.3636	7.5	150	270	0.5
8.767	-1.6817	-0.1661	58.0755	117.0909	7.5	150	270	0.5
8.767	-1.6822	-0.1652	58.4391	117.8182	7.5	150	270	0.5
8.767	-1.6828	-0.1643	58.8027	118.5455	7.5	150	270	0.5
8.767	-1.6833	-0.1634	59.1664	119.2727	7.5	150	270	0.5
8.767	-1.6839	-0.1624	59.53	120	7.5	150	270	0.5
8.767	-1.372	-1	0	0	12	1500	284.5	0.01
8.767	-1.372	-1	0	0	12	1500	284.5	0.01
8.767	-1.372	-1	0	0	12	1500	284.5	0.01
8.767	-1.372	-1	0	0	12	1500	284.5	0.01
8.767	-1.372	-1	0	0	12	1500	284.5	0.01
8.767	-1.372	-1	0	0	12	1500	284.5	0.01
8.767	-1.372	-1	0	0	12	1500	284.5	0.01
8.767	-1.372	-1	0	0	12	1500	284.5	0.01
8.767	-1.372	-1	0	0	12	1500	284.5	0.01
8.767	-1.372	-1	0	0	12	1500	284.5	0.01
8.767	-1.541	-0.245	0.53	2	12	1500	284.5	0.01
8.767	-1.5414	-0.245	0.6664	2.2727	12	1500	284.5	0.01
8.767	-1.5418	-0.245	0.8027	2.5455	12	1500	284.5	0.01
8.767	-1.5422	-0.245	0.9391	2.8182	12	1500	284.5	0.01
8.767	-1.5426	-0.245	1.0755	3.0909	12	1500	284.5	0.01
8.767	-1.543	-0.245	1.2118	3.3636	12	1500	284.5	0.01
8.767	-1.5434	-0.245	1.3482	3.6364	12	1500	284.5	0.01
8.767	-1.5438	-0.2449	1.4845	3.9091	12	1500	284.5	0.01
8.767	-1.5442	-0.2449	1.6209	4.1818	12	1500	284.5	0.01
8.767	-1.5446	-0.2449	1.7573	4.4545	12	1500	284.5	0.01
8.767	-1.545	-0.2449	1.8936	4.7273	12	1500	284.5	0.01
8.767	-1.5454	-0.2449	2.03	5	12	1500	284.5	0.01
8.767	-1.5458	-0.2449	2.1664	5.2727	12	1500	284.5	0.01
8.767	-1.5462	-0.2449	2.3027	5.5455	12	1500	284.5	0.01
8.767	-1.5466	-0.2448	2.4391	5.8182	12	1500	284.5	0.01
8.767	-1.547	-0.2448	2.5755	6.0909	12	1500	284.5	0.01
8.767	-1.5474	-0.2448	2.7118	6.3636	12	1500	284.5	0.01
8.767	-1.5478	-0.2448	2.8482	6.6364	12	1500	284.5	0.01
8.767	-1.5482	-0.2448	2.9845	6.9091	12	1500	284.5	0.01
8.767	-1.5486	-0.2448	3.1209	7.1818	12	1500	284.5	0.01
8.767	-1.549	-0.2447	3.2573	7.4545	12	1500	284.5	0.01
8.767	-1.5494	-0.2447	3.3936	7.7273	12	1500	284.5	0.01
8.767	-1.5498	-0.2447	3.53	8	12	1500	284.5	0.01
8.767	-1.5486	-0.2448	3.1209	7.1818	11	1500	284.5	0.01
8.767	-1.5486	-0.2448	3.1209	7.1818	11	1500	284.5	0.01
8.767	-1.5486	-0.2448	3.1209	7.1818	11	1500	284.5	0.01
8.767	-1.5486	-0.2448	3.1209	7.1818	11	1500	284.5	0.01
8.767	-1.5486	-0.2448	3.1209	7.1818	11	1500	284.5	0.01
8.767	-1.5486	-0.2448	3.1209	7.1818	11	1500	284.5	0.01
8.767	-1.549	-0.2447	3.2573	7.4545	11	1500	284.5	0.01
8.767	-1.5494	-0.2447	3.3936	7.7273	11	1500	284.5	0.01
8.767	-1.5498	-0.2447	3.53	8	11	1500	284.5	0.01
8.767	-1.5502	-0.2447	3.6633	8.2667	11	1500	284.5	0.01
8.767	-1.5506	-0.2446	3.7967	8.5333	11	1500	284.5	0.01
8.767	-1.551	-0.2446	3.93	8.8	11	1500	284.5	0.01
8.767	-1.5514	-0.2446	4.0633	9.0667	11	1500	284.5	0.01
8.767	-1.5518	-0.2446	4.1967	9.3333	11	1500	284.5	0.01
8.767	-1.5521	-0.2445	4.33	9.6	11	1500	284.5	0.01
8.767	-1.5525	-0.2445	4.4633	9.8667	11	1500	284.5	0.01
8.767	-1.5529	-0.2445	4.5967	10.1333	11	1500	284.5	0.01
8.767	-1.5533	-0.2444	4.73	10.4	11	1500	284.5	0.01
8.767	-1.5537	-0.2444	4.8633	10.6667	11	1500	284.5	0.01
8.767	-1.5541	-0.2444	4.9967	10.9333	11	1500	284.5	0.01
8.767	-1.5545	-0.2443	5.13	11.2	11	1500	284.5	0.01
8.767	-1.5549	-0.2443	5.2633	11.4667	11	1500	284.5	0.01
8.767	-1.5553	-0.2443	5.3967	11.7333	11	1500	284.5	0.01
8.767	-1.5556	-0.2442	5.53	12	11	1500	284.5	0.01
8.767	-1.556	-0.2442	5.6633	12.2667	11	1500	284.5	0.01
8.767	-1.5564	-0.2441	5.7967	12.5333	11	1500	284.5	0.01
8.767	-1.5568	-0.2441	5.93	12.8	11	1500	284.5	0.01
8.767	-1.5572	-0.2441	6.0633	13.0667	11	1500	284.5	0.01
8.767	-1.5576	-0.244	6.1967	13.3333	11	1500	284.5	0.01
8.767	-1.558	-0.244	6.33	13.6	11	1500	284.5	0.01
8.767	-1.5584	-0.2439	6.4633	13.8667	11	1500	284.5	0.01
8.767	-1.5587	-0.2439	6.5967	14.1333	11	1500	284.5	0.01
8.767	-1.5591	-0.2438	6.73	14.4	11	1500	284.5	0.01
8.767	-1.5595	-0.2438	6.8633	14.6667	11	1500	284.5	0.01
8.767	-1.5599	-0.2438	6.9967	14.9333	11	1500	284.5	0.01
8.767	-1.5603	-0.2437	7.13	15.2	11	1500	284.5	0.01
8.767	-1.5607	-0.2437	7.2633	15.4667	11	1500	284.5	0.01
8.767	-1.5611	-0.2436	7.3967	15.7333	11	1500	284.5	0.01
8.767	-1.5615	-0.2436	7.53	16	11	1500	284.5	0.01
8.767	-1.5618	-0.2435	7.6633	16.2667	11	1500	284.5	0.01
8.767	-1.5622	-0.2435	7.7967	16.5333	11	1500	284.5	0.01
8.767	-1.5626	-0.2434	7.93	16.8	11	1500	284.5	0.01
8.767	-1.563	-0.2433	8.0633	17.0667	11	1500	284.5	0.01
8.767	-1.5634	-0.2433	8.1967	17.3333	11	1500	284.5	0.01
8.767	-1.5638	-0.2432	8.33	17.6	11	1500	284.5	0.01
8.767	-1.5642	-0.2432	8.4633	17.8667	11	1500	284.5	0.01
8.767	-1.5645	-0.2431	8.5967	18.1333	11	1500	284.5	0.01
8.767	-1.5649	-0.2431	8.73	18.4	11	1500	284.5	0.01
8.767	-1.5653	-0.243	8.8633	18.6667	11	1500	284.5	0.01
8.767	-1.5657	-0.2429	8.9967	18.9333	11	1500	284.5	0.01
8.767	-1.5661	-0.2429	9.13	19.2	11	1500	284.5	0.01
8.767	-1.5665	-0.2428	9.2633	19.4667	11	1500	284.5	0.01
8.767	-1.5668	-0.2428	9.3967	19.7333	11	1500	284.5	0.01
8.767	-1.5672	-0.2427	9.53	20	11	1500	284.5	0.01
8.767	-1.5661	-0.2429	9.13	19.2	10	1500	284.5	0.01
8.767	-1.5661	-0.2429	9.13	19.2	10	1500	284.5	0.01
8.767	-1.5661	-0.2429	9.13	19.2	10	1500	284.5	0.01
8.767	-1.5661	-0.2429	9.13	19.2	10	1500	284.5	0.01
8.767	-1.5661	-0.2429	9.13	19.2	10	1500	284.5	0.01
8.767	-1.5661	-0.2429	9.13	19.2	10	1500	284.5	0.01
8.767	-1.5665	-0.2428	9.2633	19.4667	10	1500	284.5	0.01
8.767	-1.5668	-0.2428	9.3967	19.7333	10	1500	284.5	0.01
8.767	-1.5672	-0.2427	9.53	20	10	1500	284.5	0.01
8.767	-1.5679	-0.2426	9.7573	20.4545	10	1500	284.5	0.01
8.767	-1.5685	-0.2425	9.9845	20.9091	10	1500	284.5	0.01
8.767	-1.5692	-0.2423	10.2118	21.3636	10	1500	284.5	0.01
8.767	-1.5698	-0.2422	10.4391	21.8182	10	1500	284.5	0.01
8.767	-1.5705	-0.2421	10.6664	22.2727	10	1500	284.5	0.01
8.767	-1.5712	-0.242	10.8936	22.7273	10	1500	284.5	0.01
8.767	-1.5718	-0.2419	11.1209	23.1818	10	1500	284.5	0.01
8.767	-1.5725	-0.2417	11.3482	23.6364	10	1500	284.5	0.01
8.767	-1.5731	-0.2416	11.5755	24.0909	10	1500	284.5	0.01
8.767	-1.5738	-0.2415	11.8027	24.5455	10	1500	284.5	0.01
8.767	-1.5744	-0.2413	12.03	25	10	1500	284.5	0.01
8.767	-1.5751	-0.2412	12.2573	25.4545	10	1500	284.5	0.01
8.767	-1.5757	-0.241	12.4845	25.9091	10	1500	284.5	0.01
8.767	-1.5764	-0.2409	12.7118	26.3636	10	1500	284.5	0.01
8.767	-1.577	-0.2407	12.9391	26.8182	10	1500	284.5	0.01
8.767	-1.5777	-0.2406	13.1664	27.2727	10	1500	284.5	0.01
8.767	-1.5783	-0.2404	13.3936	27.7273	10	1500	284.5	0.01
8.767	-1.5789	-0.2403	13.6209	28.1818	10	1500	284.5	0.01
8.767	-1.5796	-0.2401	13.8482	28.6364	10	1500	284.5	0.01
8.767	-1.5802	-0.24	14.0755	29.0909	10	1500	284.5	0.01
8.767	-1.5809	-0.2398	14.3027	29.5455	10	1500	284.5	0.01
8.767	-1.5815	-0.2396	14.53	30	10	1500	284.5	0.01
8.767	-1.5796	-0.2401	13.8482	28.6364	7.5	1500	284.5	0.01
8.767	-1.5796	-0.2401	13.8482	28.6364	7.5	1500	284.5	0.01
8.767	-1.5796	-0.2401	13.8482	28.6364	7.5	1500	284.5	0.01
8.767	-1.5796	-0.2401	13.8482	28.6364	7.5	1500	284.5	0.01
8.767	-1.5796	-0.2401	13.8482	28.6364	7.5	1500	284.5	0.01
8.767	-1.5796	-0.2401	13.8482	28.6364	7.5	1500	284.5	0.01
8.767	-1.5802	-0.24	14.0755	29.0909	7.5	1500	284.5	0.01
8.767	-1.5809	-0.2398	14.3027	29.5455	7.5	1500	284.5	0.01
8.767	-1.5815	-0.2396	14.53	30	7.5	1500	284.5	0.01
8.767	-1.5822	-0.2395	14.7681	30.4762	7.5	1500	284.5	0.01
8.767	-1.5829	-0.2393	15.0062	30.9524	7.5	1500	284.5	0.01
8.767	-1.5835	-0.2391	15.2443	31.4286	7.5	1500	284.5	0.01
8.767	-1.5842	-0.2389	15.4824	31.9048	7.5	1500	284.5	0.01
8.767	-1.5849	-0.2387	15.7205	32.381	7.5	1500	284.5	0.01
8.767	-1.5856	-0.2385	15.9586	32.8571	7.5	1500	284.5	0.01
8.767	-1.5862	-0.2384	16.1967	33.3333	7.5	1500	284.5	0.01
8.767	-1.5869	-0.2382	16.4348	33.8095	7.5	1500	284.5	0.01
8.767	-1.5876	-0.238	16.6729	34.2857	7.5	1500	284.5	0.01
8.767	-1.5882	-0.2378	16.911	34.7619	7.5	1500	284.5	0.01
8.767	-1.5889	-0.2376	17.149	35.2381	7.5	1500	284.5	0.01
8.767	-1.5896	-0.2373	17.3871	35.7143	7.5	1500	284.5	0.01
8.767	-1.5902	-0.2371	17.6252	36.1905	7.5	1500	284.5	0.01
8.767	-1.5909	-0.2369	17.8633	36.6667	7.5	1500	284.5	0.01
8.767	-1.5915	-0.2367	18.1014	37.1429	7.5	1500	284.5	0.01
8.767	-1.5922	-0.2365	18.3395	37.619	7.5	1500	284.5	0.01
8.767	-1.5929	-0.2363	18.5776	38.0952	7.5	1500	284.5	0.01
8.767	-1.5935	-0.236	18.8157	38.5714	7.5	1500	284.5	0.01
8.767	-1.5942	-0.2358	19.0538	39.0476	7.5	1500	284.5	0.01
8.767	-1.5948	-0.2356	19.2919	39.5238	7.5	1500	284.5	0.01
8.767	-1.5955	-0.2354	19.53	40	7.5	1500	284.5	0.01
8.767	-1.5935	-0.236	18.8157	38.5714	7.5	1500	284.5	0.1
8.767	-1.5935	-0.236	18.8157	38.5714	7.5	1500	284.5	0.1
8.767	-1.5935	-0.236	18.8157	38.5714	7.5	1500	284.5	0.1
8.767	-1.5935	-0.236	18.8157	38.5714	7.5	1500	284.5	0.1
8.767	-1.5935	-0.236	18.8157	38.5714	7.5	1500	284.5	0.1
8.767	-1.5935	-0.236	18.8157	38.5714	7.5	1500	284.5	0.1
8.767	-1.5942	-0.2358	19.0538	39.0476	7.5	1500	284.5	0.1
8.767	-1.5948	-0.2356	19.2919	39.5238	7.5	1500	284.5	0.1
8.767	-1.5955	-0.2354	19.53	40	7.5	1500	284.5	0.1
8.767	-1.5962	-0.2351	19.7739	40.4878	7.5	1500	284.5	0.1
8.767	-1.5968	-0.2349	20.0178	40.9756	7.5	1500	284.5	0.1
8.767	-1.5975	-0.2346	20.2617	41.4634	7.5	1500	284.5	0.1
8.767	-1.5982	-0.2344	20.5056	41.9512	7.5	1500	284.5	0.1
8.767	-1.5988	-0.2341	20.7495	42.439	7.5	1500	284.5	0.1
8.767	-1.5995	-0.2339	20.9934	42.9268	7.5	1500	284.5	0.1
8.767	-1.6002	-0.2336	21.2373	43.4146	7.5	1500	284.5	0.1
8.767	-1.6008	-0.2334	21.4812	43.9024	7.5	1500	284.5	0.1
8.767	-1.6015	-0.2331	21.7251	44.3902	7.5	1500	284.5	0.1
8.767	-1.6022	-0.2328	21.969	44.878	7.5	1500	284.5	0.1
8.767	-1.6028	-0.2326	22.2129	45.3659	7.5	1500	284.5	0.1
8.767	-1.6035	-0.2323	22.4568	45.8537	7.5	1500	284.5	0.1
8.767	-1.6041	-0.232	22.7007	46.3415	7.5	1500	284.5	0.1
8.767	-1.6048	-0.2317	22.9446	46.8293	7.5	1500	284.5	0.1
8.767	-1.6055	-0.2315	23.1885	47.3171	7.5	1500	284.5	0.1
8.767	-1.6061	-0.2312	23.4324	47.8049	7.5	1500	284.5	0.1
8.767	-1.6068	-0.2309	23.6763	48.2927	7.5	1500	284.5	0.1
8.767	-1.6074	-0.2306	23.9202	48.7805	7.5	1500	284.5	0.1
8.767	-1.6081	-0.2303	24.1641	49.2683	7.5	1500	284.5	0.1
8.767	-1.6087	-0.23	24.408	49.7561	7.5	1500	284.5	0.1
8.767	-1.6094	-0.2297	24.652	50.2439	7.5	1500	284.5	0.1
8.767	-1.61	-0.2294	24.8959	50.7317	7.5	1500	284.5	0.1
8.767	-1.6107	-0.2291	25.1398	51.2195	7.5	1500	284.5	0.1
8.767	-1.6113	-0.2288	25.3837	51.7073	7.5	1500	284.5	0.1
8.767	-1.6119	-0.2285	25.6276	52.1951	7.5	1500	284.5	0.1
8.767	-1.6126	-0.2282	25.8715	52.6829	7.5	1500	284.5	0.1
8.767	-1.6132	-0.2279	26.1154	53.1707	7.5	1500	284.5	0.1
8.767	-1.6139	-0.2276	26.3593	53.6585	7.5	1500	284.5	0.1
8.767	-1.6145	-0.2273	26.6032	54.1463	7.5	1500	284.5	0.1
8.767	-1.6151	-0.2269	26.8471	54.6341	7.5	1500	284.5	0.1
